city,data,weather,tem_higher,tem_lower
康保,6日（今天）,多云转小雪,3,-5℃
沽源,6日（今天）,多云转小雪,2,-8℃
沽源,6日（今天）,多云转小雪,4,-5℃
沽源,7日（明天）,阴转多云,3,-6℃
沽源,8日（后天）,晴,4,-5℃
沽源,8日（后天）,晴,3,-7℃
沽源,9日（周二）,晴,4,-8℃
沽源,10日（周三）,晴,4,-9℃
沽源,11日（周四）,晴,4,-8℃
沽源,12日（周五）,晴,4,-7℃
沽源,7日（明天）,阴转多云,3,-8℃
沽源,8日（后天）,晴,3,-7℃
沽源,9日（周二）,晴,4,-8℃
沽源,10日（周三）,晴,4,-9℃
沽源,11日（周四）,晴,4,-8℃
沽源,12日（周五）,晴,4,-7℃
沽源,6日（今天）,多云转阴,2,-7℃
沽源,7日（明天）,阴转多云,3,-8℃
沽源,8日（后天）,晴,3,-7℃
沽源,6日（今天）,多云转阴,2,-7℃
沽源,7日（明天）,阴转多云,3,-8℃
沽源,8日（后天）,晴,2,-7℃
沽源,7日（明天）,阴转多云,3,-6℃
沽源,8日（后天）,晴,4,-7℃
沽源,9日（周二）,晴,4,-4℃
沽源,10日（周三）,晴,5,-7℃
沽源,11日（周四）,晴,4,-6℃
沽源,12日（周五）,晴,5,-6℃
沽源,6日（今天）,多云转小雪,1,-11℃
沽源,7日（明天）,阴转多云,0,-11℃
尚义,7日（明天）,阴转多云,3,-9℃
尚义,8日（后天）,晴,3,-9℃
尚义,9日（周二）,晴,3,-8℃
尚义,10日（周三）,晴,3,-10℃
尚义,11日（周四）,晴,3,-9℃
尚义,12日（周五）,晴,4,-8℃
尚义,6日（今天）,多云转小雪,2,-6℃
尚义,7日（明天）,阴转多云,3,-6℃
尚义,6日（今天）,多云转小雪,2,-7℃
尚义,7日（明天）,阴转多云,3,-6℃
尚义,8日（后天）,晴,4,-7℃
尚义,9日（周二）,晴,4,-5℃
尚义,10日（周三）,晴,5,-8℃
尚义,11日（周四）,晴,4,-7℃
尚义,12日（周五）,晴转多云,4,-8℃
尚义,6日（今天）,多云转小雪,2,-7℃
尚义,7日（明天）,阴转多云,3,-8℃
尚义,8日（后天）,晴,3,-7℃
尚义,9日（周二）,晴,3,-7℃
尚义,10日（周三）,晴,3,-10℃
尚义,11日（周四）,晴,3,-9℃
尚义,12日（周五）,晴,3,-7℃
尚义,6日（今天）,多云转小雪,2,-6℃
尚义,6日（今天）,多云转阴,2,-7℃
尚义,7日（明天）,阴转多云,3,-8℃
尚义,8日（后天）,晴,3,-7℃
尚义,9日（周二）,晴,3,-8℃
尚义,9日（周二）,晴,3,-7℃
尚义,10日（周三）,晴,3,-9℃
尚义,11日（周四）,晴,3,-8℃
尚义,12日（周五）,晴,3,-7℃
尚义,8日（后天）,晴,-2,-11℃
尚义,9日（周二）,晴,-2,-12℃
尚义,10日（周三）,晴,0,-14℃
尚义,11日（周四）,晴,0,-13℃
尚义,12日（周五）,晴,3,-12℃
尚义,6日（今天）,多云转小雪,2,-6℃
尚义,7日（明天）,阴转多云,3,-6℃
尚义,8日（后天）,晴,3,-7℃
尚义,9日（周二）,晴,3,-6℃
尚义,10日（周三）,晴,3,-8℃
蔚县,6日（今天）,多云转小雪,2,-8℃
蔚县,7日（明天）,阴转多云,2,-8℃
蔚县,8日（后天）,晴,4,-7℃
蔚县,9日（周二）,晴,4,-6℃
蔚县,10日（周三）,晴,5,-8℃
蔚县,11日（周四）,晴,4,-8℃
蔚县,12日（周五）,晴,4,-8℃
蔚县,9日（周二）,晴,4,-6℃
蔚县,10日（周三）,晴,5,-6℃
蔚县,11日（周四）,晴,4,-7℃
蔚县,12日（周五）,晴,4,-6℃
蔚县,9日（周二）,晴,4,-8℃
蔚县,10日（周三）,晴,4,-9℃
蔚县,11日（周四）,晴,4,-8℃
蔚县,12日（周五）,晴,4,-7℃
蔚县,7日（明天）,阴转多云,2,-7℃
蔚县,8日（后天）,晴,4,-7℃
蔚县,9日（周二）,晴,4,-7℃
蔚县,10日（周三）,晴,5,-9℃
蔚县,11日（周四）,晴,4,-9℃
蔚县,12日（周五）,晴,4,-10℃
蔚县,10日（周三）,晴,3,-10℃
蔚县,11日（周四）,晴,3,-9℃
蔚县,12日（周五）,晴,4,-7℃
蔚县,11日（周四）,晴,3,-8℃
蔚县,12日（周五）,晴,4,-7℃
蔚县,6日（今天）,多云转小雪,2,-7℃
蔚县,7日（明天）,阴转多云,3,-7℃
蔚县,6日（今天）,多云转小雪,3,-5℃
蔚县,6日（今天）,多云转小雪,2,-6℃
蔚县,7日（明天）,阴转多云,3,-8℃
阳原,8日（后天）,晴,3,-7℃
阳原,9日（周二）,晴,3,-7℃
阳原,10日（周三）,晴,4,-9℃
阳原,11日（周四）,晴,2,-8℃
阳原,12日（周五）,晴,3,-9℃
阳原,6日（今天）,多云转阴,2,-7℃
阳原,7日（明天）,阴转多云,3,-8℃
阳原,6日（今天）,小雪,-2,-12℃
阳原,7日（明天）,小雪转多云,-4,-14℃
阳原,8日（后天）,晴,4,-8℃
阳原,9日（周二）,晴,3,-6℃
阳原,10日（周三）,晴,3,-8℃
阳原,11日（周四）,晴,3,-7℃
阳原,12日（周五）,晴,4,-7℃
阳原,6日（今天）,多云转阴,2,-7℃
阳原,7日（明天）,阴转多云,3,-8℃
阳原,8日（后天）,晴,2,-7℃
阳原,7日（明天）,阴转多云,3,-6℃
阳原,8日（后天）,晴,4,-7℃
阳原,9日（周二）,晴,4,-4℃
阳原,10日（周三）,晴,5,-7℃
阳原,11日（周四）,晴,4,-8℃
阳原,12日（周五）,晴,5,-5℃
阳原,8日（后天）,晴,3,-7℃
阳原,9日（周二）,晴,4,-6℃
阳原,10日（周三）,晴,4,-7℃
阳原,11日（周四）,晴,3,-8℃
阳原,12日（周五）,晴,4,-6℃
阳原,6日（今天）,多云转阴,2,-7℃
怀安,8日（后天）,晴,2,-7℃
怀安,9日（周二）,晴,3,-7℃
怀安,10日（周三）,晴,3,-9℃
怀安,11日（周四）,晴,3,-8℃
怀安,12日（周五）,晴,4,-7℃
怀安,8日（后天）,多云,-6,-14℃
怀安,9日（周二）,阴转晴,-7,-16℃
怀安,10日（周三）,晴,-2,-15℃
怀安,11日（周四）,晴,-2,-15℃
怀安,12日（周五）,晴,0,-13℃
怀安,9日（周二）,晴,3,-7℃
怀安,10日（周三）,晴,3,-9℃
怀安,11日（周四）,晴,2,-8℃
怀安,12日（周五）,晴,3,-7℃
怀安,7日（明天）,阴转多云,3,-9℃
怀安,8日（后天）,晴,2,-8℃
怀安,9日（周二）,晴,3,-8℃
怀安,10日（周三）,晴,2,-10℃
怀安,11日（周四）,晴,3,-9℃
怀安,12日（周五）,晴,4,-8℃
万全,6日（今天）,小雪,-7,-22℃
万全,7日（明天）,小雪,-9,-19℃
万全,6日（今天）,小雪,-8,-23℃
万全,7日（明天）,小雪,-11,-22℃
万全,8日（后天）,小雪转多云,-16,-25℃
万全,6日（今天）,小雪,-3,-12℃
万全,7日（明天）,小雪转多云,-4,-12℃
万全,8日（后天）,多云,-7,-13℃
万全,9日（周二）,阴转晴,-7,-15℃
怀来,8日（后天）,小雪转多云,-14,-20℃
怀来,9日（周二）,阴转晴,-13,-22℃
怀来,10日（周三）,晴,-9,-24℃
怀来,11日（周四）,晴,-7,-24℃
怀来,12日（周五）,晴,-5,-16℃
怀来,9日（周二）,阴转晴,-14,-25℃
怀来,10日（周三）,晴,-10,-25℃
怀来,11日（周四）,晴,-9,-25℃
怀来,12日（周五）,晴,-7,-20℃
怀来,10日（周三）,晴,-3,-14℃
怀来,11日（周四）,晴,-3,-12℃
怀来,12日（周五）,晴,-2,-11℃
涿鹿,6日（今天）,阴转小雪,-7,-24℃
赤城,7日（明天）,小雪,-11,-22℃
赤城,8日（后天）,小雪转多云,-15,-25℃
赤城,9日（周二）,阴转晴,-15,-25℃
赤城,10日（周三）,晴,-10,-26℃
赤城,11日（周四）,晴,-8,-25℃
赤城,12日（周五）,晴,-7,-19℃
承德,6日（今天）,小雪,-6,-23℃
承德,7日（明天）,小雪,-10,-20℃
承德,8日（后天）,小雪转多云,-13,-22℃
承德,9日（周二）,阴转晴,-14,-22℃
承德,10日（周三）,晴,-8,-24℃
承德,11日（周四）,晴,-6,-24℃
承德,12日（周五）,晴,-6,-19℃
滦县,6日（今天）,小雪,-1,-12℃
滦县,7日（明天）,小雪转多云,-4,-14℃
滦县,8日（后天）,多云,-7,-14℃
滦县,9日（周二）,阴转晴,-8,-15℃
滦县,10日（周三）,晴,-3,-14℃
滦县,11日（周四）,晴,-3,-12℃
滦县,12日（周五）,晴,-1,-12℃
乐亭,6日（今天）,小雪,-3,-12℃
乐亭,6日（今天）,小雪,-3,-12℃
乐亭,6日（今天）,小雪,-1,-14℃
迁西,7日（明天）,小雪转多云,-4,-14℃
迁西,8日（后天）,多云,-8,-14℃
迁西,9日（周二）,阴转晴,-7,-15℃
迁西,10日（周三）,晴,-3,-15℃
迁西,11日（周四）,晴,-3,-13℃
迁西,12日（周五）,晴,-2,-12℃
迁西,7日（明天）,小雪转多云,-3,-14℃
迁西,8日（后天）,多云,-7,-13℃
迁西,9日（周二）,阴转晴,-8,-15℃
迁西,10日（周三）,晴,-2,-15℃
迁西,11日（周四）,晴,-3,-12℃
迁西,12日（周五）,晴,0,-11℃
迁西,6日（今天）,阴转小雪,-3,-14℃
迁西,7日（明天）,小雪转多云,-4,-14℃
迁西,8日（后天）,多云,-7,-14℃
迁西,9日（周二）,阴转晴,-8,-15℃
迁西,10日（周三）,晴,-3,-14℃
迁西,11日（周四）,晴,-2,-12℃
迁西,12日（周五）,晴,-1,-12℃
迁西,6日（今天）,多云转阴,0,-14℃
迁西,7日（明天）,多云转晴,-1,-13℃
迁西,8日（后天）,晴,-4,-14℃
玉田,7日（明天）,小雪转多云,-5,-16℃
玉田,8日（后天）,多云,-10,-18℃
玉田,9日（周二）,阴转晴,-9,-21℃
玉田,10日（周三）,晴,-6,-20℃
玉田,11日（周四）,晴,-4,-18℃
玉田,12日（周五）,晴,-1,-16℃
玉田,6日（今天）,多云转阴,0,-14℃
玉田,7日（明天）,多云转晴,-2,-13℃
玉田,8日（后天）,晴,-6,-16℃
玉田,9日（周二）,晴,-4,-17℃
玉田,9日（周二）,晴,-2,-15℃
玉田,10日（周三）,晴,-2,-14℃
玉田,11日（周四）,晴,1,-13℃
玉田,12日（周五）,晴,0,-15℃
唐海,6日（今天）,阴转小雪,0,-10℃
唐海,7日（明天）,小雪转多云,-3,-11℃
唐海,8日（后天）,多云,-5,-12℃
唐海,9日（周二）,阴转晴,-4,-13℃
唐海,10日（周三）,晴,-3,-12℃
唐海,6日（今天）,阴转小雪,1,-9℃
唐海,7日（明天）,小雪转多云,-2,-10℃
唐海,8日（后天）,多云,-5,-11℃
唐海,6日（今天）,多云转阴,-1,-15℃
唐海,7日（明天）,多云转晴,-2,-15℃
唐海,6日（今天）,多云转阴,-1,-14℃
唐海,7日（明天）,多云转晴,-1,-13℃
唐海,6日（今天）,阴转小雪,-4,-18℃
唐海,7日（明天）,小雪,-9,-19℃
唐海,8日（后天）,小雪转多云,-14,-19℃
唐海,9日（周二）,阴转晴,-13,-21℃
唐海,6日（今天）,多云转小雪,-1,-14℃
唐海,7日（明天）,多云转晴,-3,-17℃
唐海,8日（后天）,晴,-6,-17℃
唐海,9日（周二）,晴,-4,-16℃
唐海,10日（周三）,晴,-4,-15℃
唐海,6日（今天）,多云转小雪,-1,-15℃
唐海,10日（周三）,晴,-4,-16℃
唐海,11日（周四）,晴,-1,-15℃
唐海,12日（周五）,晴,-2,-14℃
唐海,6日（今天）,多云转阴,3,-7℃
遵化,11日（周四）,晴,-2,-9℃
遵化,12日（周五）,晴,0,-10℃
遵化,9日（周二）,阴转晴,-4,-12℃
遵化,10日（周三）,晴,-1,-11℃
遵化,11日（周四）,晴,-1,-8℃
遵化,12日（周五）,晴,1,-8℃
遵化,8日（后天）,晴,-4,-15℃
遵化,9日（周二）,晴,-4,-16℃
遵化,10日（周三）,晴,-4,-15℃
遵化,11日（周四）,晴,-1,-14℃
遵化,12日（周五）,晴,-2,-14℃
遵化,8日（后天）,晴,-5,-14℃
遵化,9日（周二）,晴,-3,-15℃
遵化,10日（周三）,晴,-3,-15℃
遵化,11日（周四）,晴,0,-13℃
遵化,12日（周五）,晴,-1,-14℃
遵化,10日（周三）,晴,-8,-20℃
遵化,11日（周四）,晴,-6,-18℃
遵化,12日（周五）,晴,-3,-16℃
遵化,6日（今天）,多云转阴,2,-7℃
遵化,7日（明天）,阴,1,-7℃
遵化,11日（周四）,晴,-1,-14℃
遵化,12日（周五）,晴,-2,-15℃
遵化,7日（明天）,多云转晴,-1,-16℃
遵化,8日（后天）,晴,-5,-16℃
遵化,9日（周二）,晴,-4,-17℃
遵化,10日（周三）,晴,-4,-16℃
遵化,11日（周四）,晴,-1,-15℃
遵化,12日（周五）,晴,-2,-15℃
遵化,7日（明天）,阴,2,-7℃
遵化,8日（后天）,晴,1,-8℃
遵化,9日（周二）,晴,1,-10℃
遵化,10日（周三）,晴,-2,-12℃
遵化,11日（周四）,晴,-1,-11℃
遵化,12日（周五）,晴,2,-9℃
迁安,6日（今天）,多云转小雪,-1,-14℃
迁安,7日（明天）,多云转晴,-4,-14℃
迁安,8日（后天）,晴,-7,-17℃
迁安,6日（今天）,多云转阴,1,-10℃
迁安,7日（明天）,多云转晴,0,-10℃
迁安,8日（后天）,晴,-2,-12℃
迁安,9日（周二）,晴,-2,-13℃
迁安,6日（今天）,多云转小雪,-4,-17℃
迁安,6日（今天）,多云转阴,-1,-14℃
迁安,6日（今天）,多云转阴,2,-9℃
迁安,7日（明天）,阴,2,-9℃
迁安,8日（后天）,晴,1,-8℃
迁安,9日（周二）,晴,1,-10℃
迁安,10日（周三）,晴,-2,-12℃
迁安,11日（周四）,晴,-1,-11℃
迁安,12日（周五）,晴,2,-9℃
迁安,6日（今天）,多云转阴,3,-6℃
迁安,7日（明天）,阴,1,-7℃
廊坊,9日（周二）,晴,-5,-18℃
廊坊,10日（周三）,晴,-5,-17℃
廊坊,11日（周四）,晴,-2,-16℃
廊坊,12日（周五）,晴,-3,-16℃
廊坊,10日（周三）,晴,-2,-12℃
廊坊,11日（周四）,晴,1,-11℃
廊坊,12日（周五）,晴,0,-10℃
廊坊,7日（明天）,多云转晴,-6,-18℃
廊坊,8日（后天）,晴,-11,-18℃
廊坊,9日（周二）,晴,-8,-18℃
廊坊,10日（周三）,晴,-8,-17℃
廊坊,11日（周四）,晴,-5,-16℃
廊坊,12日（周五）,晴,-6,-16℃
廊坊,7日（明天）,多云转晴,-1,-13℃
廊坊,8日（后天）,晴,-5,-14℃
廊坊,9日（周二）,晴,-3,-15℃
廊坊,10日（周三）,晴,-3,-15℃
廊坊,11日（周四）,晴,0,-13℃
廊坊,12日（周五）,晴,-1,-14℃
廊坊,8日（后天）,晴,0,-10℃
廊坊,9日（周二）,晴,1,-13℃
廊坊,10日（周三）,晴,-2,-15℃
廊坊,11日（周四）,晴,-1,-14℃
廊坊,12日（周五）,晴,2,-12℃
廊坊,8日（后天）,晴,0,-8℃
廊坊,9日（周二）,晴,1,-10℃
廊坊,10日（周三）,晴,-2,-12℃
廊坊,11日（周四）,晴,-1,-11℃
廊坊,12日（周五）,晴,2,-9℃
廊坊,6日（今天）,多云转阴,2,-9℃
廊坊,6日（今天）,多云转阴,2,-7℃
廊坊,6日（今天）,多云转阴,3,-4℃
廊坊,7日（明天）,阴,3,-5℃
廊坊,8日（后天）,晴,1,-7℃
固安,7日（明天）,阴,1,-9℃
固安,8日（后天）,晴,-1,-10℃
固安,9日（周二）,晴,1,-13℃
固安,10日（周三）,晴,-2,-14℃
固安,11日（周四）,晴,-1,-13℃
固安,12日（周五）,晴,2,-12℃
固安,7日（明天）,阴,2,-7℃
固安,8日（后天）,晴,0,-8℃
固安,9日（周二）,晴,1,-10℃
固安,10日（周三）,晴,-2,-12℃
固安,11日（周四）,晴,-1,-11℃
固安,12日（周五）,晴,2,-9℃
固安,9日（周二）,晴,1,-9℃
固安,10日（周三）,晴,-2,-11℃
固安,11日（周四）,晴,-1,-10℃
固安,12日（周五）,晴,2,-7℃
永清,6日（今天）,多云转阴,3,-10℃
永清,7日（明天）,阴,1,-9℃
香河,8日（后天）,晴,1,-10℃
香河,9日（周二）,晴,1,-13℃
香河,10日（周三）,晴,-2,-15℃
香河,11日（周四）,晴,-1,-14℃
大城,6日（今天）,多云转阴,2,-5℃
大城,12日（周五）,晴,2,-12℃
文安,7日（明天）,阴,2,-5℃
文安,8日（后天）,晴,0,-7℃
文安,9日（周二）,晴,1,-9℃
文安,10日（周三）,晴,-2,-11℃
文安,11日（周四）,晴,-1,-10℃
文安,12日（周五）,晴,2,-8℃
霸州,6日（今天）,多云转阴,2,-8℃
霸州,7日（明天）,阴,2,-7℃
霸州,8日（后天）,晴,0,-8℃
三河,9日（周二）,晴,1,-11℃
三河,10日（周三）,晴,-2,-13℃
三河,11日（周四）,晴,-1,-12℃
三河,12日（周五）,晴,2,-10℃
黄骅,6日（今天）,阴,3,-6℃
河间,7日（明天）,阴转多云,2,-7℃
河间,8日（后天）,晴,2,-8℃
河间,9日（周二）,晴,2,-9℃
河间,10日（周三）,晴,1,-8℃
河间,11日（周四）,晴,2,-7℃
河间,12日（周五）,晴,4,-6℃
河间,6日（今天）,多云转阴,2,-9℃
河间,7日（明天）,阴,2,-7℃
曹妃,8日（后天）,晴,0,-10℃
曹妃,9日（周二）,晴,1,-12℃
曹妃,10日（周三）,晴,-2,-14℃
曹妃,11日（周四）,晴,-1,-13℃
曹妃,12日（周五）,晴,2,-11℃
曹妃,6日（今天）,阴,2,-9℃
曹妃,7日（明天）,阴转多云,2,-9℃
衡水,6日（今天）,阴,2,-8℃
衡水,8日（后天）,晴,1,-11℃
衡水,9日（周二）,晴,2,-12℃
衡水,10日（周三）,晴,1,-11℃
衡水,11日（周四）,晴,2,-10℃
衡水,12日（周五）,晴,3,-8℃
衡水,6日（今天）,阴,2,-8℃
枣强,7日（明天）,阴转多云,2,-8℃
枣强,8日（后天）,晴,2,-9℃
枣强,9日（周二）,晴,2,-11℃
枣强,10日（周三）,晴,1,-10℃
枣强,11日（周四）,晴,2,-9℃
枣强,12日（周五）,晴,4,-7℃
枣强,6日（今天）,阴,2,-6℃
枣强,7日（明天）,阴转多云,2,-8℃
枣强,6日（今天）,阴,2,-9℃
枣强,7日（明天）,阴转多云,2,-10℃
枣强,6日（今天）,阴,2,-7℃
枣强,7日（明天）,阴转多云,2,-9℃
枣强,8日（后天）,晴,2,-9℃
枣强,7日（明天）,阴转多云,2,-8℃
枣强,8日（后天）,晴,1,-9℃
枣强,9日（周二）,晴,1,-10℃
枣强,10日（周三）,晴,1,-10℃
枣强,11日（周四）,晴,2,-9℃
枣强,12日（周五）,晴,3,-8℃
枣强,6日（今天）,阴,2,-8℃
枣强,7日（明天）,阴转多云,2,-8℃
枣强,8日（后天）,晴,1,-10℃
枣强,6日（今天）,阴,2,-7℃
枣强,7日（明天）,阴转多云,2,-8℃
枣强,8日（后天）,晴,1,-9℃
枣强,9日（周二）,晴,1,-10℃
武邑,8日（后天）,晴,2,-8℃
武邑,9日（周二）,晴,2,-9℃
武邑,10日（周三）,晴,1,-8℃
武邑,11日（周四）,晴,2,-7℃
武邑,12日（周五）,晴,4,-6℃
武邑,8日（后天）,晴,2,-11℃
武邑,9日（周二）,晴,2,-14℃
武邑,10日（周三）,晴,1,-13℃
武邑,11日（周四）,晴,2,-10℃
武邑,12日（周五）,晴,4,-8℃
武邑,9日（周二）,晴,2,-9℃
武邑,10日（周三）,晴,1,-9℃
武邑,11日（周四）,晴,2,-8℃
武邑,12日（周五）,晴,4,-6℃
武邑,6日（今天）,多云转小雪,3,-6℃
武邑,7日（明天）,阴转多云,2,-7℃
武邑,8日（后天）,晴,1,-9℃
武邑,6日（今天）,多云转阴,3,-5℃
武邑,7日（明天）,小雪转多云,2,-7℃
武邑,8日（后天）,晴,1,-9℃
武邑,9日（周二）,晴,2,-8℃
武邑,10日（周三）,晴,3,-7℃
武邑,6日（今天）,多云转阴,3,-6℃
武邑,7日（明天）,小雪转多云,2,-7℃
